dataset_id,handle,siteid,sitename,long,lat,altitude,depositionalenvironment,region,country,harmonisation_region,n_sample_counts,age_min,age_max,n_chron_control,age_type,curve_name,postbomb_curve_name,end_of_interest_period,source_of_data,data_publicity,doi
24118,KS03,15715,Kugelstattmoos,12.85504,48.95123,NA,Bog,Europe,Germany,Europe,61,6,11899,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/42qq-a716
24143,KR2A,15732,Úpské rašeliniště,15.70388,50.7336,NA,Mire,Europe,Czech Republic,Europe,8,12.5,3528,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/j1k9-2922
24145,KR2B,15732,Úpské rašeliniště,15.70388,50.7336,NA,Mire,Europe,Czech Republic,Europe,7,-50,2362.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/tbav-4v25
24155,TSUOLJVR,15733,Lake Tsuolbmajavri,22.05346,68.68811,NA,Natural Lake,Europe,Finland,Europe,146,28,9644,14,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/3hey-1169
24159,YENICAGA,15735,Yeniçaga Gölü,32.02629,40.78002,NA,Palustrine,Asia,Turkey,Asia,41,3310.5,14556.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/1cnb-m133
24164,UPSKELBU,15732,Úpské rašeliniště,15.70388,50.7336,NA,Raised Bog,Europe,Czech Republic,Europe,50,56.5,1666,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/13fe-7b21
24181,LABSKYDU,15745,Labský důl,15.55147,50.76186,NA,Cirque Lake,Europe,Czech Republic,Europe,77,1866,14981.5,17,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/sxhe-sa20
24183,GRUERE,15746,Etang de la Gruère,7.05,47.24056,NA,Bog,Europe,Switzerland,Europe,27,-39,1848,32,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/hhxv-jy21
24190,HOPSCHEN,15748,Hopschensee,8.02306,46.2525,NA,Open-water Transition Mire,Europe,Switzerland,Europe,63,59.5,15153.5,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/djqf-s823
24195,ZENEGGEN,15749,Mittlere Hellelen,7.84417,46.28306,NA,Valley Mire,Europe,Switzerland,Europe,90,134.5,10238,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/28fw-fa08
24197,DARFATMA,15750,Dar Fatma,8.77474,36.81825,NA,Marsh,Africa,Tunisia,Africa,23,277,18824,7,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/sc9n-2r53
24207,GHORRA01,15757,Djebel El Ghorra,8.39472,36.5975,NA,Palustrine,Africa,Tunisia,Africa,35,1100,5864.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/0zqa-9w57
24216,MAJORBOG,15761,Majen El Orbi,9.09355,37.14629,NA,Marsh,Africa,Tunisia,Africa,138,1117.5,5614.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/ge5b-h872
24221,PANCALOU,15763,Pančavská louka,15.54002,50.76308,NA,Raised Bog,Europe,Czech Republic,Europe,130,-9,3970,30,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/h1k4-fg42
24236,CHRAST,15770,Chrást,14.57288,50.2591,NA,Fluvial Origin Lake,Europe,Czech Republic,Europe,32,459.5,11510.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n87r-7a39
24284,MURIFGR,15801,Murifeld Bern,7.473,46.9365,NA,Valley Mire,Europe,Switzerland,Europe,36,12327,16041.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/sbes-jp06
24286,MURIF2,15801,Murifeld Bern,7.473,46.9365,NA,Valley Mire,Europe,Switzerland,Europe,39,8668,15264,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/3j3b-qm75
24298,CHUTTI4,15803,Chutti Boltigen,7.3925,46.63333,NA,Mire,Europe,Switzerland,Europe,20,10008.5,15522.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/gve7-qt51
24300,GREICH2,15805,Greicheralp Riederalp,8.03028,46.37972,NA,Valley Mire,Europe,Switzerland,Europe,41,158,6657.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/qtfz-0018
24302,ALETSW1,15806,Aletschwald,8.02556,46.38972,NA,Valley Mire,Europe,Switzerland,Europe,51,133,7288,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zw4f-ce58
24303,ALETSW2,15806,Aletschwald,8.02556,46.38972,NA,Valley Mire,Europe,Switzerland,Europe,49,8,9544.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/qs9c-db54
24305,ALETSCHW,15806,Aletschwald,8.02556,46.38972,NA,Mire,Europe,Switzerland,Europe,103,-46,72,31,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/hgah-yb23
24312,EGGEN56,15807,Eggen ob Blatten,7.99056,46.37194,NA,Valley Mire,Europe,Switzerland,Europe,47,2293,8390,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/6j41-er97
24317,GRAECH51,15809,Grächen See,7.845,46.19556,NA,Open-water Transition Mire,Europe,Switzerland,Europe,36,-1,8007,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/538q-0k21
24319,GRAECHEN,15809,Grächen See,7.845,46.19556,NA,Open-water Transition Mire,Europe,Switzerland,Europe,81,156.5,8533.5,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/8da7-b493
24321,BITSCH3,15810,Bitsch-Naters,7.99167,46.34111,NA,Valley Mire,Europe,Switzerland,Europe,84,207,8626.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/bx5f-9y20
24348,RAC20,15825,Lake Racou,2.00833,42.55417,NA,Mire,Europe,France,Europe,78,325.5,12245.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ph7f-8b78
24374,TRIKHON5,15839,Trikhonis 5,21.49029,38.55166,NA,Natural Lake,Europe,Greece,Europe,29,-24.5,7119,5,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/7bjf-0p67
24388,ASIG2,15846,Asi Gonia,24.27695,35.24851,NA,Bog,Europe,Greece,Europe,34,5,1147,5,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/9r0t-vm34
24390,VOULKARI,15847,Lake Voulkaria,20.83333,38.86667,NA,Lacustrine,Europe,Greece,Europe,121,524,9910.5,14,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/j97k-ds95
24410,BCOMBE1,15861,Bonnecombe,3.125,44.56667,NA,Bog,Europe,France,Europe,37,1713,13207.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/vq9d-x874
24412,CHAUMETE,15862,La Chaumette,3.085,44.74722,NA,Bog,Europe,France,Europe,51,4713.5,12685,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/1vz8-h207
24467,SILLY,15897,Silly-la-Poterie,3.13333,49.18333,NA,Marsh,Europe,France,Europe,75,458,9282,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n9vy-3c22
24479,ERRANDII,15903,Ile d'Errand,-2.15917,47.3725,NA,Bog,Europe,France,Europe,57,1223,5213,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/h4cf-f980
24524,MALINGUE,15923,Malingue,-0.575,48.43889,NA,Bog,Europe,France,Europe,33,3,967.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/3zs9-w545
24526,LEVARE,15924,Lavaré,-0.91667,48.43333,NA,Bog,Europe,France,Europe,42,191,2460.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/jsc2-rn41
24532,VERDEHAU,15925,La Verderie,-0.42778,48.35,NA,Bog,Europe,France,Europe,15,429.5,2627,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/349p-7t96
24534,PARCAY1,15926,Tourbière de Parcay-sur-Vienne,0.48056,47.09222,NA,Bog,Europe,France,Europe,23,3112,13211,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/nfah-4t91
24593,THEVALLE,15954,Moulin de Thévalles,-0.41639,47.96944,NA,Marsh,Europe,France,Europe,25,165.5,9472,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/x6et-gw35
24595,BALLEE,15955,Les Noës,-0.42028,47.95167,NA,Marsh,Europe,France,Europe,39,2482,4182,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/271c-xj09
24645,ANCENIS,15979,Ancenis,-1.165,47.3825,NA,Marsh,Europe,France,Europe,50,947,7749.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/c2gf-2j68
24669,BOURBES,15991,Marais des Bourbes,-1.81667,46.55,NA,Bog,Europe,NA,Europe,14,-10,3520,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/t4ct-mw46
2476,SLEET,2392,Sleet Lake,-133.58333,69.28333,NA,Glacial Origin Lake,North America,Canada,North America,77,1,14531.5,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3cj33
24840,GESVRES,16093,Le Gesvres,-1.59583,47.27222,NA,Bog,Europe,France,Europe,130,492,8398,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/910a-sq22
24844,CARKEFOU,16094,Carquefou,-1.47694,47.30917,NA,Bog,Europe,France,Europe,40,44,4403.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/6y4e-ym34
24859,OUDON,16099,Oudon,-1.29361,47.35556,NA,Marsh,Europe,France,Europe,58,466.5,7920,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/te66-cy52
24861,CHAMPTOC,16100,Marais de Champtocé,-0.86056,47.41361,NA,Marsh,Europe,France,Europe,87,384,8396,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/fnc3-w873
24863,DISTRE,16101,Marais de Munet,-0.09583,47.22167,NA,Marsh,Europe,France,Europe,55,1480,12775,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/2kym-q693
24865,LISLE,16102,Marais de Lisle,-1.49444,47.42972,NA,Bog,Europe,France,Europe,44,387.5,6449.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/f3pg-3x04
24867,POUPINIE,16103,Marais de la Poupinière,-1.50278,47.40278,NA,Marsh,Europe,France,Europe,58,563,9479.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/0ax2-vj66
24869,MAZEROL,16104,Marais de Mazerolles,-1.47861,47.35806,NA,Marsh,Europe,France,Europe,103,202,7851,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/e5sr-kd56
24871,NAY,16105,Tourbière de Nay,-1.53417,47.31056,NA,Bog,Europe,France,Europe,99,787,7838,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/6av9-jx79
24900,PLAMBERT,16120,Port des Lamberts,4.01056,46.96083,NA,Bog,Europe,France,Europe,54,55,3795.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/nf08-bn61
24902,GCHAUMET,16121,Marais du Grang Chaumet,1.89139,46.9375,NA,Marsh,Europe,France,Europe,110,4151.5,11758.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/vtmh-9d28
24929,MOUPLEUR,16134,Tourbière du Mou de Pleure,5.45056,46.91389,NA,Bog,Europe,France,Europe,45,44,2611,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pbc8-c366
24933,GROZONS8,16136,Grozon,5.70028,46.89056,NA,Swamp,Europe,France,Europe,23,1650,3813.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/9dw0-k479
24956,CHAVANTS,16146,Tourbières des Granges des Chavants,6.76833,45.89306,NA,Bog,Europe,France,Europe,122,52.5,14900,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/r08t-2829
24966,WATTENS1,16151,Watten,2.21333,50.83361,NA,Marsh,Europe,France,Europe,65,1545,8481.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/8mp7-5w52
24996,BOITES1,16168,Lac des Boites,5.88528,45.05611,NA,Lacustrine,Europe,France,Europe,60,262,10842.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/88vy-c298
25,ALEXISLK,25,Alexis Lake,-57.03333,52.51667,NA,Glacial Origin Lake,North America,Canada,North America,11,31,15187,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n39m4j
250,BEEFPAST,246,Beef Pasture,-108.16851,37.46967,NA,Fen,North America,United States,North America,89,-22,5909,11,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/n34t3p
25003,MURSOLOG,16173,Tourbière de Mur de Sologne,1.60889,47.41167,NA,Bog,Europe,France,Europe,52,2529.5,13275,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/x0ba-j040
25163,BOUCHB5,16246,Lac du Bouchet,3.78333,44.91667,NA,Volcanic Origin Lake,Europe,France,Europe,65,1761,19901,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5rh4-5f23
25213,PEYREII,16267,Peyre peat-bog,2.71889,44.96028,NA,Bog,Europe,France,Europe,113,2137,10567,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/p3md-9032
25283,BASR,16302,La Grande Basse,6.95139,48.04833,NA,Bog,Europe,France,Europe,51,-43,2949,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pe6c-pb93
25285,AMBY80,2971,Hières sur Amby,5.28333,45.79083,NA,Bog,Europe,France,Europe,79,5247,14899,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/dz7x-af16
253,BELLS,248,Bell's Lake,-127.48333,65.01667,NA,Glacial Origin Lake,North America,Canada,North America,53,3,12033.5,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n35g6p
25308,SCEYONNE,16314,Sources de l'Yonne,4.01,46.95639,NA,Bog,Europe,France,Europe,30,36,2604.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/w5qv-sv92
25318,NATALOUP,16319,Nataloup,4.03528,47.2275,NA,Bog,Europe,France,Europe,43,-29,11851,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/r7dr-q154
25320,MONTARNU,16320,Le Grand Montarnu,4.05,47.01194,NA,Bog,Europe,France,Europe,45,-28,7088.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/7v49-sj32
25340,WACMAW4,16330,"Waccamaw River, Turkey Creek Oligohaline Marsh",-79.3447,33.35003,NA,Tidal Oligohaline Marsh,North America,United States,North America,32,-61,2233,7,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/fssx-my06
25344,CHAGAZON,16331,Champ Gazon,4.04861,47.20333,NA,Mire,Europe,France,Europe,96,-29,12995,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pht8-mj95
25349,WACMAW3,16332,"Waccamaw River, Turkey Creek, Heavily Salt Impacted Swamp",-79.34166,33.34001,NA,Tidal Freshwater Forested Wetland,North America,United States,North America,42,-18,4194,5,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/860r-wq86
25368,WACMAW2,16341,"Waccamaw River, Butler Island, Moderately Salt Impacted",-79.208,33.42282,NA,Tidal Freshwater Forested Wetland,North America,NA,North America,30,-61,1218,7,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/gq49-ep38
25370,VERNYBRU,16342,Le Verny des Brûlons,4.12278,47.31778,NA,Bog,Europe,France,Europe,37,-31.5,13431.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/7qkc-2q02
25372,VERNAY,16343,Le Vernay,4.07917,47.26194,NA,Bog,Europe,France,Europe,54,-26.5,7936,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/rwdw-1852
25384,MONTBE,16348,Montbé,4.10694,47.21472,NA,Bog,Europe,France,Europe,48,-27,3996.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/hg69-1m77
25386,EBOUQUIN,16349,Etang Bouquin,4.01861,47.27361,NA,Bog,Europe,France,Europe,29,-8,2876,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pvpd-tm53
254,BELMONT,249,Belmont Bog,-77.91667,42.25,NA,Mire,North America,United States,North America,35,116,15189.5,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n31s4s
25400,LA13,16167,Lake of Annecy,6.17222,45.85667,NA,Lacustrine,Europe,France,Europe,35,123,5422.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/qbf7-hn56
25410,PETIVIC1,16358,Petiville,-0.16667,49.23333,NA,Marsh,Europe,France,Europe,5,4415.5,6039.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ts6e-h593
25455,PESCHIO1,15893,Tourbière du Peschio,3.6,44.45,NA,Bog,Europe,France,Europe,34,268.5,5214.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/m32v-dn19
25466,NARMORNW,15894,Tourbière des Narses Mortes,3.6,44.43333,NA,Bog,Europe,France,Europe,49,330,2401,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/4prv-bd15
25468,LANDE,16374,Tourbière de la Lande,2.96667,43.56667,NA,Bog,Europe,France,Europe,32,81,5024,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/kf0z-p180
25511,TAS1108SC1,16395,Lake Vera,145.8763,-42.27665,NA,Cirque Lake,Oceania,Australia,Oceania,116,-47,2453.5,10,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/f533-gn18
25551,BEEF2005,246,Beef Pasture,-108.16851,37.46967,NA,Fen,North America,United States,North America,71,-55,2071.5,17,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/gjvj-6s89
25763,ALPENR,16473,Moor Alpenrose,11.80211,47.02316,NA,Mire,Europe,Austria,Europe,47,177,9081.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/gwnk-ry08
25765,BUNTESM,16474,Buntes Moor,11.13947,46.99544,NA,Mire,Europe,Austria,Europe,86,271.5,6523,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/30sw-xp94
25769,WAXECK,16476,Waxeckalm,11.80124,47.02268,NA,Mire,Europe,Austria,Europe,53,189,7757,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/87x4-w578
25773,GIERING,16478,Giering,12.35416,47.47138,NA,Raised Bog,Europe,Austria,Europe,79,132,15843.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/2gdq-md77
25786,SAWGRAS,16484,Cobweb Swamp (Sawgrass Core),-88.3681,17.93554,NA,Swamp,Latin America,Belize,Latin America,25,-40,7487,7,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/14rr-c071
2579,SMOR,2495,Smorodinovoye Lake,141.11667,64.76667,NA,Lacustrine,Asia,Russia,Asia,36,377,12564,8,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n32j4p
2580,SNOWSHOE,2496,Snowshoe Lake,-120.66667,57.45,NA,Glacial Origin Lake,North America,Canada,North America,27,-32,12383,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3bt25
2583,SOSEDNEE,2499,Sosednee Lake,149.5,62.16667,NA,Moraine Dammed Lake,Asia,Russia,Asia,27,154.5,14768,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3397q
25837,GERLOS,16515,Gerlos,12.13889,47.24306,NA,Raised Bog,Europe,Austria,Europe,82,133,15179,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5rsn-hm26
25845,ROTM_OB,16519,Rotmoos Obergurgl,11.01208,46.84653,NA,Mire,Europe,Austria,Europe,103,90,6245,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ergd-e171
2586,SPIRIT,2502,Spirit Lake,-86.95833,46.47,NA,Glacial Origin Lake,North America,United States,North America,53,-20,13850.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3947v
2588,SPLAINSL,2504,Splains Lake,-107.08325,38.82933,NA,Moraine Dammed Lake,North America,United States,North America,20,-30,14041.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/n31n31
2590,SPRINGBC,2506,Spring Lake,-119.58333,55.51139,NA,Glacial Origin Lake,North America,Canada,North America,43,0,14146,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n36099
2599,STARKWEA,2513,Starkweather Pond,-119.0675,37.6625,NA,Glacial Scour Lake,North America,United States,North America,25,20,12777,6,Radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/n3196q
260,BERRYPND,254,Berry Pond,-73.31667,42.5,NA,Lacustrine,North America,United States,North America,41,123.5,13813.5,14,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3040d
2609,STOTZEL,2520,Stotzel-Leis Site,-84.68944,40.21667,NA,Fen,North America,United States,North America,55,1002.9999999999999,17867.5,9,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n39x9j
2610,SUGRLOAF,2521,Sugarloaf Pond,-52.66667,47.61667,NA,Glacial Scour Lake,North America,Canada,North America,43,-41,10280.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3647x
2611,SULPHUR,2522,Sulphur Lake,-137.99154,60.9376,NA,Glacial Origin Lake,North America,Canada,North America,92,-44,12266.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n32f51
2615,SURPRISE,2526,Surprise Lake,-122.56279,49.31934,NA,Lacustrine,North America,Canada,North America,67,43,13246.5,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3jf40
2617,SUTHRLND,2527,Sutherland Pond,-74.03778,41.39139,NA,Lacustrine,North America,United States,North America,168,101,15519,11,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n38x8v
2619,SWAMPLK,2529,Swamp Lake,-119.81667,37.95,NA,Natural Lake,North America,United States,North America,58,17,16535,6,Radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/n31f4b
2624,TAMARACK,2534,Tamarack Creek,-91.45,44.15,NA,Mire,North America,United States,North America,32,18,5051,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3cr2s
26246,ROEOAK,14039,Roe Lake,-123.30328,48.7827,NA,Glacial Origin Lake,North America,NA,North America,24,-55,135,13,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/2m8x-gb26
2626,TANNERSV,2536,Tannersville Bog,-75.27217,41.03345,NA,Mire,North America,United States,North America,90,220.5,16268,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3477b
26313,QUAMICH,16613,Quamichan Lake,-123.67876,48.78707,NA,Glacial Origin Lake,North America,Canada,North America,25,-55,58,18,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/69t7-p943
26315,FLORBC,16614,Florence Lake,-123.5159,48.45582,NA,Glacial Origin Lake,North America,Canada,North America,30,-55,345,13,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/62sj-zk58
